@relation features

@attribute MEAN_105_0 numeric
@attribute MEAN_105_1 numeric
@attribute VARIANCE_105_0 numeric
@attribute VARIANCE_105_1 numeric
@attribute MEAN_106_0 numeric
@attribute MEAN_106_1 numeric
@attribute VARIANCE_106_0 numeric
@attribute VARIANCE_106_1 numeric
@attribute VARIANCE_6_0 numeric
@attribute class {slow_walking,fast_walking,slow_running,fast_running,upstairs,downstairs}

@data
13.103132,5.081418,34.564538,20.237721,2.610006,-0.0262,1.243519,2.657305,0.01447,slow_running
12.620164,5.198406,37.74272,18.748775,2.616814,-0.046951,1.151763,2.560864,0.013616,slow_running
12.451808,5.154487,37.307994,19.735931,2.68368,-0.109806,0.946018,2.439577,0.009114,slow_running
11.982322,5.046358,38.245996,21.266796,2.80142,0.022342,0.834697,2.688533,0.009928,slow_running
11.536191,4.849514,33.905615,20.656128,2.87987,0.006542,0.805974,2.620382,0.010218,slow_running
11.847292,4.607857,37.127376,18.930536,2.783916,0.181875,0.762542,2.395273,0.012456,slow_running
12.106202,5.236827,35.631781,20.940343,2.88799,0.123205,0.92432,2.135441,0.011451,slow_running
12.735322,5.493255,34.516679,18.837004,2.654136,-0.019058,1.172448,2.18268,0.008178,slow_running
12.612308,5.429195,35.159706,16.841926,2.576484,0.023564,1.101176,2.022609,0.006968,slow_running
12.552247,5.022111,33.986157,18.738746,2.427614,-0.232915,0.853337,1.719407,0.005848,slow_running
11.771325,4.703058,34.849965,18.428461,2.499165,-0.043998,0.839799,2.484888,0.007919,slow_running
11.441067,4.693443,30.630055,18.826049,2.493794,-0.108659,0.986902,2.422364,0.007387,slow_running
11.900294,4.541491,33.569658,16.86349,2.499238,0.105083,0.914981,2.250879,0.01003,slow_running
12.375333,5.08435,32.813166,17.287487,2.705498,0.034979,1.050941,2.400849,0.009389,slow_running
12.601214,5.051896,33.902831,18.47492,2.720801,-0.031882,1.237803,2.528124,0.015583,slow_running
12.365488,5.010739,34.845718,19.336769,2.629705,-0.019768,1.212688,2.541443,0.012877,slow_running
12.100485,4.758287,31.045164,20.087959,2.557709,-0.21306,1.201981,1.850021,0.010801,slow_running
12.019514,4.62687,31.899217,16.45059,2.484479,-0.015864,1.105837,2.466622,0.010034,slow_running
12.245957,4.9566,34.05621,18.001464,2.60154,-0.014202,0.881911,2.572059,0.002886,slow_running
12.366368,5.091278,32.452647,16.651607,2.588415,0.069842,0.953705,2.365907,0.003651,slow_running
12.134793,5.100941,32.732994,17.442132,2.636697,0.047694,0.893869,2.341975,0.003351,slow_running
12.106778,4.966472,32.672068,19.936213,2.568081,-0.039899,0.883332,2.089692,0.004121,slow_running
11.65938,4.613708,33.237809,20.530902,2.590311,0.094823,0.962308,2.676837,0.00581,slow_running
11.199277,4.453609,32.637393,18.089935,2.473394,-0.052037,0.757704,2.460379,0.005825,slow_running
11.579985,4.20674,36.969985,14.22021,2.318695,0.170861,0.84352,2.431672,0.010882,slow_running
11.76239,4.707031,38.221926,17.284354,2.489573,0.112137,0.902785,2.654211,0.011095,slow_running
11.947353,4.694904,37.56269,15.942797,2.427537,0.086402,1.004432,2.588333,0.00828,slow_running
11.944074,4.847095,39.831285,15.422898,2.54034,0.126273,1.008698,2.43926,0.005748,slow_running
11.820567,4.762527,39.384099,16.787437,2.464277,0.043479,0.89746,2.110915,0.005315,slow_running
11.338522,4.72485,38.628908,21.028475,2.631187,0.102731,1.22414,2.04042,0.008339,slow_running
10.916565,4.440102,32.293713,21.444481,2.564294,-0.059973,1.283,1.842817,0.010167,slow_running
11.339116,4.325171,35.584451,20.054684,2.559689,0.24374,1.13764,2.013945,0.011701,slow_running
12.307039,5.118962,36.327582,19.282659,2.757995,0.123591,1.056947,2.20585,6.532066,slow_running
12.774084,5.252474,32.729964,19.506399,2.756993,0.102059,1.11094,2.148594,6.532807,slow_running
13.113603,5.547325,35.380872,18.655615,2.839832,0.16224,1.274089,2.342041,6.512043,slow_running
12.964301,5.195812,32.850085,19.919686,2.626172,0.034786,1.303691,2.310635,0.00944,slow_running
12.28553,5.177867,34.364354,20.063457,2.647006,0.157271,1.502922,2.510536,0.011552,slow_running
12.150177,5.00719,31.44742,20.608789,2.540194,0.002352,1.261039,2.150251,0.011391,slow_running
12.749216,5.237536,36.183942,21.005662,2.473833,0.160606,1.325824,2.035147,0.00903,slow_running
13.1651,5.725428,36.22156,20.952735,2.504519,0.159479,1.230785,2.016611,0.009419,slow_running
13.022028,5.62741,36.954218,20.627642,2.463395,0.116801,1.229916,2.164915,0.013676,slow_running
12.947966,5.457387,37.197366,21.415509,2.523392,0.016773,1.429724,2.095776,0.011594,slow_running
12.424727,4.960393,33.853179,18.293818,2.496609,-0.142731,1.412715,1.665118,0.010691,slow_running
12.502288,4.67363,34.078393,17.311807,2.559581,0.060198,1.359213,2.059147,0.009008,slow_running
12.543825,5.053118,33.187056,18.914594,2.542662,0.09433,1.021089,2.398331,0.00445,slow_running
12.3773,5.072935,31.94613,18.009447,2.539436,0.036469,0.937006,2.484833,0.005389,slow_running
12.137241,5.268923,32.418938,16.970694,2.536942,0.004306,0.816522,2.448863,0.004023,slow_running
11.679047,4.910117,32.957926,13.980353,2.382808,-0.150684,0.738936,1.945382,0.005074,slow_running
11.944568,5.073138,33.566808,14.426146,2.419396,0.008282,0.803202,2.16197,0.00715,slow_running
14.842088,5.845246,27.205906,37.041092,4.067385,-0.008959,4.329628,3.458484,0.039323,fast_running
14.934053,5.92882,26.075211,40.527277,4.174356,0.095672,4.194955,3.737056,0.042227,fast_running
14.54781,6.159919,23.803874,37.742535,4.503979,0.141654,4.660871,3.991761,0.0423,fast_running
14.794433,6.454509,20.265944,41.329545,4.530848,-0.095563,4.259615,3.664776,0.052072,fast_running
13.617163,5.569314,22.392305,41.804387,4.214377,-0.070201,3.952451,3.390675,0.061044,fast_running
13.388844,5.939415,26.312654,39.249617,4.445595,0.167026,4.408473,4.08095,0.057023,fast_running
13.669523,7.268709,30.762384,40.135405,4.357456,-0.123684,4.376813,3.828547,0.0289,fast_running
13.748335,5.844186,28.725959,39.453256,4.152433,-0.071987,4.049071,4.285509,0.047753,fast_running
13.439803,6.328033,32.925358,37.980667,4.589608,0.276364,4.56827,5.012127,0.056481,fast_running
13.588231,6.127126,29.425867,41.73542,4.5877,-0.030499,4.783987,3.752423,0.082751,fast_running
12.882249,4.9476,27.239899,37.633872,4.381318,0.008256,4.466225,3.136674,0.073655,fast_running
13.193519,6.068305,27.204065,37.819296,4.716384,0.427267,4.126574,3.904856,0.065581,fast_running
13.192114,5.908099,24.785513,37.766397,4.44954,-0.061132,3.887964,3.288407,0.049795,fast_running
13.045707,5.091724,24.519573,42.116316,4.241789,0.000675,3.641972,3.703276,0.049464,fast_running
13.193678,5.660063,24.156991,46.053459,4.446224,0.284173,3.792397,4.792823,0.068747,fast_running
12.141795,5.748993,26.416464,44.044388,4.663662,0.080981,4.506742,3.873905,0.067456,fast_running
12.723618,6.426046,25.044902,46.831734,4.76852,-0.115538,4.755111,3.511277,0.074643,fast_running
12.705095,5.566641,26.354912,41.714394,4.794035,0.003749,4.40957,3.543841,0.098625,fast_running
13.086591,6.214526,32.312055,40.20807,5.135482,0.285462,4.171826,4.508827,0.074393,fast_running
13.154501,6.600716,28.798201,43.334045,5.149328,0.031085,4.454427,3.546538,0.067118,fast_running
12.707821,5.088297,27.768056,41.509238,4.73826,0.079951,3.934448,3.392075,0.066671,fast_running
12.445414,5.980222,27.443076,43.79286,5.057294,0.510329,3.977511,4.416003,0.077638,fast_running
12.488203,6.032959,23.513238,42.116468,4.77989,0.066449,4.238831,3.609793,0.073503,fast_running
12.72064,5.46962,24.499829,38.386845,4.828067,0.067559,4.478532,3.139914,0.077262,fast_running
13.272867,6.096017,22.694399,38.946356,4.790543,0.231107,4.81112,3.824565,0.095863,fast_running
12.437154,5.42557,24.747728,34.88827,4.725776,0.020226,4.491916,3.016151,0.081752,fast_running
13.489802,5.347237,27.802332,44.140714,4.584357,0.015738,4.683378,3.474569,0.078965,fast_running
13.267034,4.893137,29.914938,42.363138,4.489227,0.077467,4.127768,3.442133,0.092351,fast_running
12.645278,4.883233,31.691309,45.766164,4.754858,0.201058,4.681788,4.364621,0.071642,fast_running
13.40757,5.465686,31.330668,46.447572,4.871268,-0.051982,4.929001,3.687348,0.062155,fast_running
13.047821,3.811583,26.09033,45.324236,4.588397,-0.046568,4.579559,3.773572,0.080487,fast_running
13.587166,4.867505,27.098553,45.247877,4.999271,0.374709,4.723343,5.31159,0.067532,fast_running
13.392697,5.331657,26.096727,44.175988,4.754073,-0.07045,4.803519,4.480222,0.063456,fast_running
13.606382,4.653672,24.652753,40.162117,4.443489,-0.006633,3.75299,4.750986,0.056529,fast_running
14.207134,5.53485,23.252946,43.938286,4.726134,0.406659,3.991691,6.433402,0.076589,fast_running
12.967595,4.879789,22.875784,38.92119,4.567293,0.015101,4.480928,4.78974,0.060741,fast_running
9.329058,3.518301,13.404926,6.678236,1.656533,-0.092543,0.989871,0.527325,0.00881,slow_walking
9.141504,3.47434,13.818798,5.107815,1.927358,-0.267294,0.995848,0.626238,0.009587,slow_walking
9.407606,3.387523,19.816019,6.670078,1.884016,0.082819,1.112154,0.92672,0.00966,slow_walking
9.51331,3.499972,16.953479,4.950378,1.835323,-0.180932,1.011611,0.863331,0.005911,slow_walking
9.46175,3.436942,21.445586,4.80523,1.909624,0.104027,1.054441,0.96513,0.004873,slow_walking
9.876251,3.824601,15.185619,4.878416,1.741054,-0.21076,0.847069,0.708463,0.005025,slow_walking
9.533703,3.421631,17.277761,3.752691,1.973049,-0.001563,0.885237,0.737847,0.005079,slow_walking
9.733125,3.447842,12.900944,6.365242,1.679938,-0.174225,0.766904,0.466972,0.004458,slow_walking
9.394005,3.628806,12.018446,4.853889,1.849529,-0.266303,0.857517,0.495632,0.00327,slow_walking
10.106319,3.527142,14.773848,6.498537,1.918988,-0.061902,1.035509,0.605139,0.013373,slow_walking
9.761712,3.351073,10.896588,6.217851,1.939949,-0.274417,0.939733,0.514083,0.014053,slow_walking
9.551442,3.234198,18.234303,7.180267,2.057107,-0.062106,1.076042,0.775818,0.014163,slow_walking
9.785948,3.675176,15.499314,8.047242,2.02511,-0.305262,0.998274,0.715821,0.015209,slow_walking
9.600548,3.520259,17.469032,5.434317,2.10936,-0.043261,1.03931,0.79924,0.005561,slow_walking
9.668547,3.490665,12.768672,6.864704,1.871884,-0.190642,0.833802,0.523557,0.005279,slow_walking
9.039427,3.389686,10.637796,5.524248,2.045246,-0.155904,0.878915,0.465095,0.005039,slow_walking
9.936455,3.416,15.28582,8.075569,2.037188,-0.08293,0.872238,0.661695,0.00511,slow_walking
9.671073,3.126415,12.124533,6.351516,1.952768,-0.26213,0.878851,0.584664,0.003876,slow_walking
9.777567,3.098891,14.58567,6.069225,1.925582,-0.004719,0.947154,0.762012,0.004278,slow_walking
10.009621,3.608257,10.443248,6.35989,1.717084,-0.20157,0.81199,0.5833,0.004335,slow_walking
9.313473,3.267831,11.016833,4.456327,1.868845,0.036101,0.956717,0.665802,0.016102,slow_walking
9.534355,3.436073,12.745519,7.735486,1.764323,-0.121814,0.892785,0.490277,0.017269,slow_walking
9.299338,3.414264,11.819538,5.824846,1.937446,-0.241004,0.945434,0.546869,0.016615,slow_walking
9.659133,3.224823,15.412268,6.203811,1.882397,-0.041681,1.042846,0.670757,0.004235,slow_walking
9.69982,3.445328,10.700904,5.629782,1.803483,-0.197573,1.102935,0.477077,0.005579,slow_walking
9.616706,3.165466,12.904653,5.500365,1.918671,0.024124,1.083899,0.605108,0.006098,slow_walking
9.702184,3.540339,9.945802,6.334577,1.680627,-0.149426,0.938934,0.494711,0.006029,slow_walking
8.962743,3.03501,8.930543,4.860941,1.987409,-0.059139,1.012484,0.488416,0.006412,slow_walking
9.631586,3.295708,10.521047,7.453701,1.770926,-0.114342,0.769316,0.394459,0.004055,slow_walking
9.297267,3.060031,8.469195,5.025196,1.91943,-0.207235,0.856806,0.433952,0.00444,slow_walking
9.500443,2.969976,12.255908,6.013959,1.883625,0.020451,0.993133,0.558442,0.005839,slow_walking
9.706762,3.562674,9.697269,6.488035,1.860183,-0.123575,0.946615,0.440514,0.006552,slow_walking
9.649974,3.236049,12.425254,4.973242,1.880008,0.083914,0.996449,0.607505,0.003742,slow_walking
9.685267,3.594014,10.257719,6.061829,1.635881,-0.061821,0.900145,0.492972,0.003952,slow_walking
8.934309,3.193082,9.223944,4.501715,1.937799,-0.092484,0.946003,0.492579,0.003056,slow_walking
9.790007,3.474717,13.088256,6.632247,1.753359,-0.014354,0.840653,0.584036,0.004342,slow_walking
9.482516,3.28825,9.801057,4.438016,1.839838,-0.161842,1.028426,0.53324,0.005664,slow_walking
9.559228,3.26408,13.200786,5.570911,1.838409,0.11368,1.060681,0.690134,0.005269,slow_walking
9.783488,3.730465,10.306074,6.641522,1.820331,-0.169259,0.979645,0.614885,0.004887,slow_walking
9.463039,3.185994,11.178003,4.968033,1.96943,0.016716,0.904681,0.728015,0.003545,slow_walking
9.379639,3.258196,9.776953,7.198258,1.657435,-0.099478,0.873792,0.483541,0.003917,slow_walking
9.111817,3.367989,8.690256,4.466683,1.84199,-0.144209,1.011586,0.479706,0.004194,slow_walking
9.500928,3.177229,13.800657,5.271815,1.815572,0.078396,1.02542,0.687752,0.004255,slow_walking
9.584343,3.299532,11.744033,5.089609,1.929633,-0.167331,0.935925,0.585011,0.004092,slow_walking
9.473982,3.278516,16.355926,6.16689,2.031696,0.041835,1.01581,0.696333,0.003098,slow_walking
9.702463,3.713747,12.411794,6.385575,1.807105,-0.218536,1.037118,0.511424,0.003962,slow_walking
9.162316,3.259195,14.065883,4.877785,1.940421,-0.017309,1.080064,0.578817,0.005477,slow_walking
9.089994,3.268574,12.998562,6.501421,1.629226,-0.167222,0.77933,0.370435,0.005121,slow_walking
8.716077,3.297869,15.477587,6.024687,2.05694,-0.237427,1.097262,0.575246,0.008674,slow_walking
9.157568,3.232635,22.538956,7.155016,2.145977,-0.016932,1.192804,0.733589,0.007479,slow_walking
9.275179,3.644205,19.594141,7.55504,2.211559,-0.16959,1.145362,0.667929,0.006875,slow_walking
9.35633,3.270601,19.234845,5.107432,1.967137,0.070014,0.959107,0.708755,0.004522,slow_walking
9.668561,3.701422,14.317985,5.839045,1.809645,-0.170936,0.90001,0.686282,0.003994,slow_walking
9.404544,3.314116,16.14055,3.638252,1.954406,0.073772,0.971361,0.763803,0.004427,slow_walking
9.407207,3.376874,13.88576,6.395469,1.704811,-0.051161,0.89412,0.516331,0.004537,slow_walking
9.094714,3.434199,13.199274,4.869031,1.949657,-0.158694,0.965092,0.604063,0.004572,slow_walking
9.712763,3.172193,17.131308,6.12418,1.985498,-0.032258,1.032817,0.65278,0.006688,slow_walking
9.653093,3.334206,13.181819,5.800163,2.079499,-0.277933,0.903283,0.42902,0.006737,slow_walking
9.933807,3.19746,13.415296,5.519456,2.141761,-0.054543,0.91468,0.387238,0.00886,slow_walking
10.062421,3.587442,10.043515,6.014087,1.85708,-0.209419,0.73873,0.327569,0.007205,slow_walking
9.283366,3.154703,9.633774,3.444053,2.048786,-0.09866,0.841405,0.397587,0.00494,slow_walking
9.349876,3.489233,12.430091,4.528828,1.754567,-0.105156,0.818232,0.467312,0.004156,slow_walking
9.510922,3.215612,11.830397,4.66895,1.966463,-0.181733,0.989936,0.578527,0.003132,slow_walking
9.400426,2.988573,13.754963,5.106561,1.900047,0.072078,1.097878,0.624661,0.004095,slow_walking
9.639565,3.417364,10.045644,5.867172,1.840846,-0.168306,1.118818,0.492758,0.004143,slow_walking
9.628857,3.239177,12.413386,3.69426,1.809709,0.033864,1.053824,0.612741,0.003968,slow_walking
9.636446,3.523676,11.440513,4.571288,1.537583,-0.102581,0.883669,0.515652,0.003346,slow_walking
8.992084,3.354562,10.461761,4.158247,1.89362,-0.12024,1.048452,0.543123,0.003596,slow_walking
9.946122,3.526406,15.362144,6.691846,1.873587,-0.062057,0.9801,0.616969,0.005785,slow_walking
9.748806,3.282854,13.304187,6.255772,2.033944,-0.256297,0.941338,0.608295,0.004851,slow_walking
9.555226,3.316063,16.972271,5.722376,1.958536,-0.035775,0.965232,0.69285,0.006072,slow_walking
9.725153,3.739147,12.351693,6.413045,1.875757,-0.213372,0.983947,0.530529,0.004077,slow_walking
9.63792,3.290969,13.923979,3.95039,1.903014,0.055167,1.016836,0.614312,0.00398,slow_walking
9.689622,3.390162,12.788831,5.869626,1.649667,-0.089838,0.925918,0.524544,0.003032,slow_walking
8.992454,3.18922,11.927515,4.903603,1.98058,-0.102869,1.137459,0.515866,0.003718,slow_walking
9.716887,3.445122,15.149025,7.36447,1.954929,-0.114371,1.06724,0.522683,0.004312,slow_walking
9.762786,3.309289,12.309373,5.811859,2.056934,-0.311544,1.06757,0.516975,0.005341,slow_walking
9.714113,3.166396,15.545901,5.789642,2.005458,-0.067951,1.070484,0.6263,0.003892,slow_walking
10.034578,3.605824,13.402941,7.219885,1.935546,-0.206357,1.015062,0.640467,0.003505,slow_walking
9.592611,3.292913,17.684499,5.248761,1.98052,0.082571,1.092332,0.776029,0.002394,slow_walking
9.396607,3.46723,15.939756,7.363199,1.69958,-0.031151,0.988196,0.641473,0.005227,slow_walking
8.93363,3.406915,14.212437,5.094458,1.916665,-0.125022,1.095307,0.634232,0.006138,slow_walking
9.851188,3.546181,16.581015,6.51493,1.913578,-0.043116,1.000233,0.69273,0.008282,slow_walking
9.431279,3.26509,12.301749,5.316599,1.955972,-0.285475,1.004128,0.491569,0.00745,slow_walking
9.285424,3.185651,15.873278,5.474265,1.938408,-0.050604,1.098636,0.624543,0.00845,slow_walking
9.988497,3.593362,15.655387,8.196737,1.902185,-0.208484,1.029815,0.609594,0.00424,slow_walking
9.545199,3.31368,18.838529,5.354765,1.896086,0.066445,1.098651,0.833193,0.004457,slow_walking
9.837319,3.796068,16.114166,8.225883,1.753089,-0.175984,0.866749,0.80316,0.005211,slow_walking
